Institute,Academic Program Name,Quota,Seat Type,Gender,Opening Rank,Closing Rank,Round,Year
Indian Institute of Technology Tirupati,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),856.0,1234.0,6,2020
Indian Institute of Technology Tirupati,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),1003.0,1320.0,6,2021
Indian Institute of Technology Tirupati,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),1105.0,1207.0,6,2022
Indian Institute of Technology Tirupati,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),1419.0,1419.0,5,2024
Indian Institute of Technology Tirupati,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),1156.0,1664.0,6,2025
Indian Institute of Technology Tirupati,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,853.0,1000.0,7,2018
Indian Institute of Technology Tirupati,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,672.0,1023.0,7,2019
Indian Institute of Technology Tirupati,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,743.0,1081.0,6,2020
Indian Institute of Technology Tirupati,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,507.0,934.0,6,2021
Indian Institute of Technology Tirupati,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,635.0,834.0,6,2022
Indian Institute of Technology Tirupati,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,343.0,1057.0,5,2024
Indian Institute of Technology Tirupati,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,592.0,882.0,6,2025
Indian Institute of Technology Tirupati,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),934.0,934.0,7,2019
Indian Institute of Technology Tirupati,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),748.0,748.0,6,2021
Indian Institute of Technology Tirupati,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),431.0,431.0,6,2022
Indian Institute of Technology Tirupati,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),750.0,750.0,5,2024
Indian Institute of Technology Tirupati,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,232.0,511.0,7,2018
Indian Institute of Technology Tirupati,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,376.0,467.0,7,2019
Indian Institute of Technology Tirupati,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,499.0,535.0,6,2020
Indian Institute of Technology Tirupati,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,409.0,517.0,6,2021
Indian Institute of Technology Tirupati,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,319.0,399.0,6,2022
Indian Institute of Technology Tirupati,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,129.0,492.0,5,2024
Indian Institute of Technology Tirupati,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,383.0,545.0,6,2025
Indian Institute of Technology Tirupati,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),954.0,954.0,7,2019
Indian Institute of Technology Tirupati,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),1930.0,1930.0,6,2020
Indian Institute of Technology Tirupati,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),2381.0,2381.0,6,2021
Indian Institute of Technology Tirupati,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),2205.0,2205.0,6,2022
Indian Institute of Technology Tirupati,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),2441.0,2441.0,5,2024
Indian Institute of Technology Tirupati,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),2400.0,2400.0,6,2025
Indian Institute of Technology Tirupati,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,659.0,659.0,7,2019
Indian Institute of Technology Tirupati,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,822.0,1043.0,6,2020
Indian Institute of Technology Tirupati,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,968.0,1135.0,6,2021
Indian Institute of Technology Tirupati,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,1267.0,1340.0,6,2022
Indian Institute of Technology Tirupati,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,1271.0,1406.0,5,2024
Indian Institute of Technology Tirupati,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,1048.0,1289.0,6,2025
Indian Institute of Technology Tirupati,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),3174.0,3174.0,7,2018
Indian Institute of Technology Tirupati,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),4098.0,4425.1,7,2019
Indian Institute of Technology Tirupati,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),4597.0,5245.0,6,2020
Indian Institute of Technology Tirupati,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),5003.0,5486.0,6,2021
Indian Institute of Technology Tirupati,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),3588.0,4769.0,6,2022
Indian Institute of Technology Tirupati,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),4823.0,6912.0,5,2024
Indian Institute of Technology Tirupati,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),5141.0,6080.0,6,2025
Indian Institute of Technology Tirupati,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,1591.0,2422.0,7,2018
Indian Institute of Technology Tirupati,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,1759.0,2569.0,7,2019
Indian Institute of Technology Tirupati,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,2270.0,2982.0,6,2020
Indian Institute of Technology Tirupati,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,2313.0,2967.0,6,2021
Indian Institute of Technology Tirupati,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,2584.0,3035.0,6,2022
Indian Institute of Technology Tirupati,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,2177.0,3389.0,5,2024
Indian Institute of Technology Tirupati,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,2420.0,3440.0,6,2025
Indian Institute of Technology Tirupati,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),8852.0,9723.0,7,2018
Indian Institute of Technology Tirupati,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),8525.0,9630.0,7,2019
Indian Institute of Technology Tirupati,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),8167.0,10060.0,6,2020
Indian Institute of Technology Tirupati,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),10459.0,15271.0,6,2021
Indian Institute of Technology Tirupati,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),8232.0,14530.0,6,2022
Indian Institute of Technology Tirupati,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),7711.0,12402.0,5,2024
Indian Institute of Technology Tirupati,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),13602.0,15060.0,6,2025
Indian Institute of Technology Tirupati,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,5470.0,6788.0,7,2018
Indian Institute of Technology Tirupati,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,3574.0,6966.0,7,2019
Indian Institute of Technology Tirupati,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,4615.0,7289.0,6,2020
Indian Institute of Technology Tirupati,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,4348.0,7657.0,6,2021
Indian Institute of Technology Tirupati,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,5270.0,8600.0,6,2022
Indian Institute of Technology Tirupati,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,6236.0,8816.0,5,2024
Indian Institute of Technology Tirupati,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,5098.0,8165.0,6,2025
Indian Institute of Technology Tirupati,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,228.0,228.0,6,2025
Indian Institute of Technology Tirupati,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),2131.0,2131.0,7,2018
Indian Institute of Technology Tirupati,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),1639.0,1639.0,7,2019
Indian Institute of Technology Tirupati,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),2321.0,2442.0,6,2020
Indian Institute of Technology Tirupati,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),2002.0,2050.0,6,2021
Indian Institute of Technology Tirupati,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),1824.0,2297.0,6,2022
Indian Institute of Technology Tirupati,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),2499.0,2809.0,5,2024
Indian Institute of Technology Tirupati,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),2288.0,2384.0,6,2025
Indian Institute of Technology Tirupati,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1215.0,1598.0,7,2018
Indian Institute of Technology Tirupati,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1308.0,1746.0,7,2019
Indian Institute of Technology Tirupati,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,567.0,1742.0,6,2020
Indian Institute of Technology Tirupati,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1299.0,1791.0,6,2021
Indian Institute of Technology Tirupati,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1222.0,1711.0,6,2022
Indian Institute of Technology Tirupati,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1508.0,1851.0,5,2024
Indian Institute of Technology Tirupati,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1681.0,2016.0,6,2025
Indian Institute of Technology Tirupati,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),575.0,575.0,7,2018
Indian Institute of Technology Tirupati,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),951.0,951.0,6,2021
Indian Institute of Technology Tirupati,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),1118.0,1118.0,6,2022
Indian Institute of Technology Tirupati,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),1364.0,1364.0,5,2024
Indian Institute of Technology Tirupati,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,630.0,694.0,7,2018
Indian Institute of Technology Tirupati,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,505.0,742.0,7,2019
Indian Institute of Technology Tirupati,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,658.0,853.0,6,2020
Indian Institute of Technology Tirupati,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,814.0,881.0,6,2021
Indian Institute of Technology Tirupati,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,803.0,836.0,6,2022
Indian Institute of Technology Tirupati,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,845.0,951.0,5,2024
Indian Institute of Technology Tirupati,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,715.0,898.0,6,2025
Indian Institute of Technology Tirupati,"Engineering Physics (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,2123.0,2123.0,5,2024
Indian Institute of Technology Tirupati,"Engineering Physics (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,2183.0,2183.0,6,2025
Indian Institute of Technology Tirupati,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),9033.0,9033.0,5,2024
Indian Institute of Technology Tirupati,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,4535.0,4808.0,5,2024
Indian Institute of Technology Tirupati,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,4689.0,4815.0,6,2025
Indian Institute of Technology Tirupati,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),17187.0,17187.0,5,2024
Indian Institute of Technology Tirupati,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),16299.0,16299.0,6,2025
Indian Institute of Technology Tirupati,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,9589.0,12605.0,5,2024
Indian Institute of Technology Tirupati,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,9387.0,11066.0,6,2025
Indian Institute of Technology Tirupati,"Engineering Physics (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),3706.0,3706.0,6,2025
Indian Institute of Technology Tirupati,"Engineering Physics (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,3026.0,3026.0,5,2024
Indian Institute of Technology Tirupati,"Engineering Physics (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,2996.0,2996.0,6,2025
Indian Institute of Technology Tirupati,"Engineering Physics (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,1190.0,1190.0,5,2024
Indian Institute of Technology Tirupati,"Engineering Physics (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,1376.0,1376.0,6,2025
Indian Institute of Technology Tirupati,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),1831.1,1831.1,7,2019
Indian Institute of Technology Tirupati,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),2783.0,2783.0,6,2020
Indian Institute of Technology Tirupati,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),3489.0,3489.0,6,2021
Indian Institute of Technology Tirupati,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),2941.0,2941.0,6,2022
Indian Institute of Technology Tirupati,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),3045.0,3045.0,5,2024
Indian Institute of Technology Tirupati,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),3013.0,3013.0,6,2025
