exam_type,year,seat_type,college_code,college_name,course_name,category,closing_rank_r1,closing_rank_r2,closing_rank_r3
KCET,2025,ROK,E142,"Adhichunchanagiri University (Formerly B G S Institute of Technology) B.G.NAGARA ,NAGAMANGALA TALUK,MANDYA DISTRICT -571448",ELECTRONICS AND COMMUNICATION ENGG,GMK,83554,128893,
KCET,2025,ROK,E142,"Adhichunchanagiri University (Formerly B G S Institute of Technology) B.G.NAGARA ,NAGAMANGALA TALUK,MANDYA DISTRICT -571448",ELECTRONICS AND COMMUNICATION ENGG,GMR,79024,126124,
KCET,2025,ROK,E142,"Adhichunchanagiri University (Formerly B G S Institute of Technology) B.G.NAGARA ,NAGAMANGALA TALUK,MANDYA DISTRICT -571448",ELECTRONICS AND COMMUNICATION ENGG,SCG,200585,224878,
KCET,2025,ROK,E142,"Adhichunchanagiri University (Formerly B G S Institute of Technology) B.G.NAGARA ,NAGAMANGALA TALUK,MANDYA DISTRICT -571448",ELECTRONICS AND COMMUNICATION ENGG,SCK,231818,,
KCET,2025,ROK,E142,"Adhichunchanagiri University (Formerly B G S Institute of Technology) B.G.NAGARA ,NAGAMANGALA TALUK,MANDYA DISTRICT -571448",ELECTRONICS AND COMMUNICATION ENGG,SCR,243522,,
KCET,2025,ROK,E142,"Adhichunchanagiri University (Formerly B G S Institute of Technology) B.G.NAGARA ,NAGAMANGALA TALUK,MANDYA DISTRICT -571448",ELECTRONICS AND COMMUNICATION ENGG,STG,221537,221537,
KCET,2025,ROK,E142,"Adhichunchanagiri University (Formerly B G S Institute of Technology) B.G.NAGARA ,NAGAMANGALA TALUK,MANDYA DISTRICT -571448",INFORMATION SCIENCE AND ENGINEERING,1G,79966,128699,
KCET,2025,ROK,E142,"Adhichunchanagiri University (Formerly B G S Institute of Technology) B.G.NAGARA ,NAGAMANGALA TALUK,MANDYA DISTRICT -571448",INFORMATION SCIENCE AND ENGINEERING,2AG,87859,131533,
KCET,2025,ROK,E142,"Adhichunchanagiri University (Formerly B G S Institute of Technology) B.G.NAGARA ,NAGAMANGALA TALUK,MANDYA DISTRICT -571448",INFORMATION SCIENCE AND ENGINEERING,2BG,101845,,
KCET,2025,ROK,E142,"Adhichunchanagiri University (Formerly B G S Institute of Technology) B.G.NAGARA ,NAGAMANGALA TALUK,MANDYA DISTRICT -571448",INFORMATION SCIENCE AND ENGINEERING,3AG,69568,94245,
KCET,2025,ROK,E142,"Adhichunchanagiri University (Formerly B G S Institute of Technology) B.G.NAGARA ,NAGAMANGALA TALUK,MANDYA DISTRICT -571448",INFORMATION SCIENCE AND ENGINEERING,3BG,71225,108307,
KCET,2025,ROK,E142,"Adhichunchanagiri University (Formerly B G S Institute of Technology) B.G.NAGARA ,NAGAMANGALA TALUK,MANDYA DISTRICT -571448",INFORMATION SCIENCE AND ENGINEERING,3BK,90037,,
KCET,2025,ROK,E142,"Adhichunchanagiri University (Formerly B G S Institute of Technology) B.G.NAGARA ,NAGAMANGALA TALUK,MANDYA DISTRICT -571448",INFORMATION SCIENCE AND ENGINEERING,GM,68920,93390,193710
KCET,2025,ROK,E142,"Adhichunchanagiri University (Formerly B G S Institute of Technology) B.G.NAGARA ,NAGAMANGALA TALUK,MANDYA DISTRICT -571448",INFORMATION SCIENCE AND ENGINEERING,GMR,69088,96729,
KCET,2025,ROK,E142,"Adhichunchanagiri University (Formerly B G S Institute of Technology) B.G.NAGARA ,NAGAMANGALA TALUK,MANDYA DISTRICT -571448",INFORMATION SCIENCE AND ENGINEERING,SCG,193710,193710,
KCET,2025,ROK,E142,"Adhichunchanagiri University (Formerly B G S Institute of Technology) B.G.NAGARA ,NAGAMANGALA TALUK,MANDYA DISTRICT -571448",INFORMATION SCIENCE AND ENGINEERING,SCR,231264.75,,
KCET,2025,ROK,E142,"Adhichunchanagiri University (Formerly B G S Institute of Technology) B.G.NAGARA ,NAGAMANGALA TALUK,MANDYA DISTRICT -571448",INFORMATION SCIENCE AND ENGINEERING,STG,172952,204114,
KCET,2025,ROK,E142,"Adhichunchanagiri University (Formerly B G S Institute of Technology) B.G.NAGARA ,NAGAMANGALA TALUK,MANDYA DISTRICT -571448",INFORMATION SCIENCE AND ENGINEERING,STR,204114,,
KCET,2025,ROK,E142,"Adhichunchanagiri University (Formerly B G S Institute of Technology) B.G.NAGARA ,NAGAMANGALA TALUK,MANDYA DISTRICT -571448",MECHANICAL ENGINEERING,2AG,155902,,
KCET,2025,ROK,E142,"Adhichunchanagiri University (Formerly B G S Institute of Technology) B.G.NAGARA ,NAGAMANGALA TALUK,MANDYA DISTRICT -571448",MECHANICAL ENGINEERING,3AR,166882,,
KCET,2025,ROK,E142,"Adhichunchanagiri University (Formerly B G S Institute of Technology) B.G.NAGARA ,NAGAMANGALA TALUK,MANDYA DISTRICT -571448",MECHANICAL ENGINEERING,GM,125877,238963,156614
KCET,2025,ROK,E142,"Adhichunchanagiri University (Formerly B G S Institute of Technology) B.G.NAGARA ,NAGAMANGALA TALUK,MANDYA DISTRICT -571448",MECHANICAL ENGINEERING,GMR,142155,,
KCET,2025,ROK,E142,"Adhichunchanagiri University (Formerly B G S Institute of Technology) B.G.NAGARA ,NAGAMANGALA TALUK,MANDYA DISTRICT -571448",MECHANICAL ENGINEERING,SCG,207707,,
KCET,2025,ROK,E142,"Adhichunchanagiri University (Formerly B G S Institute of Technology) B.G.NAGARA ,NAGAMANGALA TALUK,MANDYA DISTRICT -571448",MECHANICAL ENGINEERING,STG,206957,,
KCET,2025,ROK,E142,"Adhichunchanagiri University (Formerly B G S Institute of Technology) B.G.NAGARA ,NAGAMANGALA TALUK,MANDYA DISTRICT -571448",ROBOTICS AND ARTIFICIAL INTELLIGENCE,2AG,85002,191292,
KCET,2025,ROK,E142,"Adhichunchanagiri University (Formerly B G S Institute of Technology) B.G.NAGARA ,NAGAMANGALA TALUK,MANDYA DISTRICT -571448",ROBOTICS AND ARTIFICIAL INTELLIGENCE,GM,65088,111118,167767
KCET,2025,ROK,E142,"Adhichunchanagiri University (Formerly B G S Institute of Technology) B.G.NAGARA ,NAGAMANGALA TALUK,MANDYA DISTRICT -571448",ROBOTICS AND ARTIFICIAL INTELLIGENCE,GMK,92085,140451,
KCET,2025,ROK,E142,"Adhichunchanagiri University (Formerly B G S Institute of Technology) B.G.NAGARA ,NAGAMANGALA TALUK,MANDYA DISTRICT -571448",ROBOTICS AND ARTIFICIAL INTELLIGENCE,GMR,73184,167058,
KCET,2025,ROK,E142,"Adhichunchanagiri University (Formerly B G S Institute of Technology) B.G.NAGARA ,NAGAMANGALA TALUK,MANDYA DISTRICT -571448",ROBOTICS AND ARTIFICIAL INTELLIGENCE,SCG,150940,150940,
KCET,2025,ROK,E142,"Adhichunchanagiri University (Formerly B G S Institute of Technology) B.G.NAGARA ,NAGAMANGALA TALUK,MANDYA DISTRICT -571448",ROBOTICS AND ARTIFICIAL INTELLIGENCE,STG,213084,,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",AERONAUTICAL ENGINEERING,1G,78105,,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",AERONAUTICAL ENGINEERING,2AG,101559,,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",AERONAUTICAL ENGINEERING,2AK,137530,,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",AERONAUTICAL ENGINEERING,2AR,109054,,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",AERONAUTICAL ENGINEERING,2BG,73992,,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",AERONAUTICAL ENGINEERING,3AG,78323,,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",AERONAUTICAL ENGINEERING,3BG,76427,,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",AERONAUTICAL ENGINEERING,GM,73682,245933.5,235907
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",AERONAUTICAL ENGINEERING,GMK,81080,,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",AERONAUTICAL ENGINEERING,GMR,83347,,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",AERONAUTICAL ENGINEERING,SCG,112025,,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",AERONAUTICAL ENGINEERING,SCR,195928,,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",AERONAUTICAL ENGINEERING,STG,168406,,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,1G,88258,120834,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,2AG,89087,153436,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,2AR,96324,185965,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,2BG,87503,123980,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,3BG,90076.75,125512,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,GM,81947,114020,246386
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,GMR,82686,131242,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,SCG,168182,246386,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,SCR,215690,,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,STG,147958,,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,1G,90138,138216,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,1K,120547,236451,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,2AG,77402,120750,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,2BG,72145,136019,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,3AG,63533,116096,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,3BG,69126,92120,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,3BR,83926,138196,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,GM,62278,91926,239332
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,GMR,76357,98191,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,SCG,148164.5,215114,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,STG,147699,151165,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,STR,151165,,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",AUTOMOBILE ENGINEERING,2AG,169185,,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",AUTOMOBILE ENGINEERING,3AR,208062,,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",AUTOMOBILE ENGINEERING,3BG,146053,,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",AUTOMOBILE ENGINEERING,GM,137855,247897,216242
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",AUTOMOBILE ENGINEERING,GMR,151936,,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",AUTOMOBILE ENGINEERING,SCG,221734,,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",COMPUTER SCIENCE AND BUSINESS SYSTEMS,2AG,130760,,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",COMPUTER SCIENCE AND BUSINESS SYSTEMS,2AK,157564,,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",COMPUTER SCIENCE AND BUSINESS SYSTEMS,2AR,139256,,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",COMPUTER SCIENCE AND BUSINESS SYSTEMS,2BG,125025,,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",COMPUTER SCIENCE AND BUSINESS SYSTEMS,3AG,130595,,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",COMPUTER SCIENCE AND BUSINESS SYSTEMS,3BG,123134,,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",COMPUTER SCIENCE AND BUSINESS SYSTEMS,GM,110442,261563,261563
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",COMPUTER SCIENCE AND BUSINESS SYSTEMS,GMR,116889,,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",COMPUTER SCIENCE AND BUSINESS SYSTEMS,SCG,241831,,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",COMPUTER SCIENCE AND BUSINESS SYSTEMS,STG,227290,,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",COMPUTER SCIENCE AND DESIGN,1R,123891,,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",COMPUTER SCIENCE AND DESIGN,2AG,124420,,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",COMPUTER SCIENCE AND DESIGN,3AG,118939,,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",COMPUTER SCIENCE AND DESIGN,GM,106758,203481,107728
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",COMPUTER SCIENCE AND DESIGN,GMR,107728,,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",COMPUTER SCIENCE AND DESIGN,SCG,226475,,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",COMPUTER SCIENCE AND DESIGN,STG,233115,,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",COMPUTER SCIENCE AND ENGINEERING,1G,82488,165078,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",COMPUTER SCIENCE AND ENGINEERING,2AG,82931,154317,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",COMPUTER SCIENCE AND ENGINEERING,2AR,85630.75,173023,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",COMPUTER SCIENCE AND ENGINEERING,2BG,85828,138073,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",COMPUTER SCIENCE AND ENGINEERING,3AG,68356,139148,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",COMPUTER SCIENCE AND ENGINEERING,3BG,86955,132871,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",COMPUTER SCIENCE AND ENGINEERING,3BR,93444,149211,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",COMPUTER SCIENCE AND ENGINEERING,GM,65279,116511,242842
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",COMPUTER SCIENCE AND ENGINEERING,GMK,74684,122361,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",COMPUTER SCIENCE AND ENGINEERING,GMR,73497,123231,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",COMPUTER SCIENCE AND ENGINEERING,SCG,167405,242842,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",COMPUTER SCIENCE AND ENGINEERING,SCK,211014,,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",COMPUTER SCIENCE AND ENGINEERING,SCR,194542,,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",COMPUTER SCIENCE AND ENGINEERING,STG,118431,,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",COMPUTER SCIENCE AND ENGINEERING,STR,122361,,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",ELECTRICAL & ELECTRONICS ENGINEERING,2AG,121990,,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",ELECTRICAL & ELECTRONICS ENGINEERING,3BG,131091,,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",ELECTRICAL & ELECTRONICS ENGINEERING,GM,113542,,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",ELECTRICAL & ELECTRONICS ENGINEERING,GMK,125624,,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",ELECTRICAL & ELECTRONICS ENGINEERING,GMR,123231,,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",ELECTRICAL & ELECTRONICS ENGINEERING,SCG,231273,,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",ELECTRONICS AND COMMUNICATION ENGG,1G,116661,,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",ELECTRONICS AND COMMUNICATION ENGG,2AG,99313,,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",ELECTRONICS AND COMMUNICATION ENGG,2AR,105779,,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",ELECTRONICS AND COMMUNICATION ENGG,2BG,115074,,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",ELECTRONICS AND COMMUNICATION ENGG,3AG,97030,,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",ELECTRONICS AND COMMUNICATION ENGG,3BG,100123,,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",ELECTRONICS AND COMMUNICATION ENGG,GM,96017,248969,248969
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",ELECTRONICS AND COMMUNICATION ENGG,GMK,98917,,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",ELECTRONICS AND COMMUNICATION ENGG,GMR,98191,,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",ELECTRONICS AND COMMUNICATION ENGG,SCG,196710,,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",ELECTRONICS AND COMMUNICATION ENGG,SCR,253575,,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",ELECTRONICS AND COMMUNICATION ENGG,STG,190194,,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",INFORMATION SCIENCE AND ENGINEERING,2AG,86747,,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",INFORMATION SCIENCE AND ENGINEERING,2BG,115139,,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",INFORMATION SCIENCE AND ENGINEERING,2BR,144369,,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",INFORMATION SCIENCE AND ENGINEERING,GM,84454,251980,251980
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",INFORMATION SCIENCE AND ENGINEERING,GMR,86057,,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",INFORMATION SCIENCE AND ENGINEERING,SCG,216539,,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",INFORMATION SCIENCE AND ENGINEERING,STG,198426,,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",MARINE ENGINEERING,1G,90394,149644,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",MARINE ENGINEERING,2AG,115601,231286,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",MARINE ENGINEERING,2AR,142483,,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",MARINE ENGINEERING,2BG,79451,134163,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",MARINE ENGINEERING,3AG,117938.5,138773,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",MARINE ENGINEERING,3BG,100387,158508,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",MARINE ENGINEERING,GM,76136,100387,231286
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",MARINE ENGINEERING,GMK,98784,117460,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",MARINE ENGINEERING,GMR,88627.5,126058,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",MARINE ENGINEERING,SCG,139821,139821,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",MARINE ENGINEERING,SCR,159830,159830,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",MARINE ENGINEERING,STG,157327,,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",MECHANICAL ENGINEERING,1G,169838.5,,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",MECHANICAL ENGINEERING,2AG,133656,,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",MECHANICAL ENGINEERING,2BR,153756,,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",MECHANICAL ENGINEERING,3BK,239059,,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",MECHANICAL ENGINEERING,GM,132612,148974,148974
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",MECHANICAL ENGINEERING,GMR,147152,,
KCET,2025,ROK,E144,"Srinivas Institute of Technology, Mangalore SRINIVAS CAMPUS",MECHANICAL ENGINEERING,SCG,253238,,
KCET,2025,ROK,E145,"Rajarajeswari College of Engineering, Bangalore (AUTONOMOUS) #14, RAMOHOLLI CROSS,KUMBALGODU, MYSORE ROAD,BANGALORE - 560074",ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,1G,44718,46131.5,76960.5
KCET,2025,ROK,E145,"Rajarajeswari College of Engineering, Bangalore (AUTONOMOUS) #14, RAMOHOLLI CROSS,KUMBALGODU, MYSORE ROAD,BANGALORE - 560074",ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING,2AG,43205,51280,61364.75
