exam_type,year,round,college_code,college_name,course_name,category,closing_rank
KCET,2025,1,E021,Sri Jayachamarajendra College of Engineering(Constituent College of JSS Science & Technology University),ENGINEERING INDUSTRIAL &,GM,61678
KCET,2025,1,E021,Sri Jayachamarajendra College of Engineering(Constituent College of JSS Science & Technology University),ENGINEERING INDUSTRIAL &,GMK,107762
KCET,2025,1,E021,Sri Jayachamarajendra College of Engineering(Constituent College of JSS Science & Technology University),ENGINEERING INDUSTRIAL &,GMR,93607
KCET,2025,1,E021,Sri Jayachamarajendra College of Engineering(Constituent College of JSS Science & Technology University),ENGINEERING INDUSTRIAL &,SCG,139706
KCET,2025,1,E021,Sri Jayachamarajendra College of Engineering(Constituent College of JSS Science & Technology University),ENGINEERING INDUSTRIAL &,SCK,259912
KCET,2025,1,E021,Sri Jayachamarajendra College of Engineering(Constituent College of JSS Science & Technology University),ENGINEERING INDUSTRIAL &,SCR,154579
KCET,2025,1,E021,Sri Jayachamarajendra College of Engineering(Constituent College of JSS Science & Technology University),ENGINEERING INDUSTRIAL &,STG,116726
KCET,2025,1,E021,Sri Jayachamarajendra College of Engineering(Constituent College of JSS Science & Technology University),ENGINEERING INDUSTRIAL &,STR,229849
KCET,2025,1,E021,Sri Jayachamarajendra College of Engineering(Constituent College of JSS Science & Technology University),PRODUCTION ENGINEERING MECHANICAL,1G,38997
KCET,2025,1,E021,Sri Jayachamarajendra College of Engineering(Constituent College of JSS Science & Technology University),PRODUCTION ENGINEERING MECHANICAL,2AG,48263
KCET,2025,1,E021,Sri Jayachamarajendra College of Engineering(Constituent College of JSS Science & Technology University),PRODUCTION ENGINEERING MECHANICAL,2AR,53932
KCET,2025,1,E021,Sri Jayachamarajendra College of Engineering(Constituent College of JSS Science & Technology University),PRODUCTION ENGINEERING MECHANICAL,2BG,40900
KCET,2025,1,E021,Sri Jayachamarajendra College of Engineering(Constituent College of JSS Science & Technology University),PRODUCTION ENGINEERING MECHANICAL,2BR,72916
KCET,2025,1,E021,Sri Jayachamarajendra College of Engineering(Constituent College of JSS Science & Technology University),PRODUCTION ENGINEERING MECHANICAL,3AG,35004
KCET,2025,1,E021,Sri Jayachamarajendra College of Engineering(Constituent College of JSS Science & Technology University),PRODUCTION ENGINEERING MECHANICAL,3BG,38417
KCET,2025,1,E021,Sri Jayachamarajendra College of Engineering(Constituent College of JSS Science & Technology University),PRODUCTION ENGINEERING MECHANICAL,3BK,72212
KCET,2025,1,E021,Sri Jayachamarajendra College of Engineering(Constituent College of JSS Science & Technology University),PRODUCTION ENGINEERING MECHANICAL,GM,32148
KCET,2025,1,E021,Sri Jayachamarajendra College of Engineering(Constituent College of JSS Science & Technology University),PRODUCTION ENGINEERING MECHANICAL,GMK,56554
KCET,2025,1,E021,Sri Jayachamarajendra College of Engineering(Constituent College of JSS Science & Technology University),PRODUCTION ENGINEERING MECHANICAL,GMR,53353
KCET,2025,1,E021,Sri Jayachamarajendra College of Engineering(Constituent College of JSS Science & Technology University),PRODUCTION ENGINEERING MECHANICAL,SCG,88503
KCET,2025,1,E021,Sri Jayachamarajendra College of Engineering(Constituent College of JSS Science & Technology University),PRODUCTION ENGINEERING MECHANICAL,SCR,109955
KCET,2025,1,E021,Sri Jayachamarajendra College of Engineering(Constituent College of JSS Science & Technology University),PRODUCTION ENGINEERING MECHANICAL,STG,105955
KCET,2025,1,E021,Sri Jayachamarajendra College of Engineering(Constituent College of JSS Science & Technology University),PRODUCTION ENGINEERING MECHANICAL,STR,123054
KCET,2025,1,E021,Sri Jayachamarajendra College of Engineering(Constituent College of JSS Science & Technology University),ENGINEERING POLYMER SCIENCE,1G,99690
KCET,2025,1,E021,Sri Jayachamarajendra College of Engineering(Constituent College of JSS Science & Technology University),ENGINEERING POLYMER SCIENCE,2AG,110922
KCET,2025,1,E021,Sri Jayachamarajendra College of Engineering(Constituent College of JSS Science & Technology University),ENGINEERING POLYMER SCIENCE,2AR,164592
KCET,2025,1,E021,Sri Jayachamarajendra College of Engineering(Constituent College of JSS Science & Technology University),ENGINEERING POLYMER SCIENCE,2BG,107738
KCET,2025,1,E021,Sri Jayachamarajendra College of Engineering(Constituent College of JSS Science & Technology University),ENGINEERING POLYMER SCIENCE,3AG,82658
KCET,2025,1,E021,Sri Jayachamarajendra College of Engineering(Constituent College of JSS Science & Technology University),ENGINEERING POLYMER SCIENCE,3AK,185685
KCET,2025,1,E021,Sri Jayachamarajendra College of Engineering(Constituent College of JSS Science & Technology University),ENGINEERING POLYMER SCIENCE,3BG,82033
KCET,2025,1,E021,Sri Jayachamarajendra College of Engineering(Constituent College of JSS Science & Technology University),ENGINEERING POLYMER SCIENCE,3BR,113198
KCET,2025,1,E021,Sri Jayachamarajendra College of Engineering(Constituent College of JSS Science & Technology University),ENGINEERING POLYMER SCIENCE,GM,82030
KCET,2025,1,E021,Sri Jayachamarajendra College of Engineering(Constituent College of JSS Science & Technology University),ENGINEERING POLYMER SCIENCE,GMK,96842
KCET,2025,1,E021,Sri Jayachamarajendra College of Engineering(Constituent College of JSS Science & Technology University),ENGINEERING POLYMER SCIENCE,GMR,109909
KCET,2025,1,E021,Sri Jayachamarajendra College of Engineering(Constituent College of JSS Science & Technology University),ENGINEERING POLYMER SCIENCE,SCG,130545
KCET,2025,1,E021,Sri Jayachamarajendra College of Engineering(Constituent College of JSS Science & Technology University),ENGINEERING POLYMER SCIENCE,SCR,135197
KCET,2025,1,E021,Sri Jayachamarajendra College of Engineering(Constituent College of JSS Science & Technology University),ENGINEERING POLYMER SCIENCE,STG,160825
KCET,2025,1,E022,The National Institute of Engineering(SOUTH CAMPUS),CIVIL,1G,78980
KCET,2025,1,E022,The National Institute of Engineering(SOUTH CAMPUS),CIVIL,1R,119148
KCET,2025,1,E022,The National Institute of Engineering(SOUTH CAMPUS),CIVIL,2AG,76288
KCET,2025,1,E022,The National Institute of Engineering(SOUTH CAMPUS),CIVIL,2AK,127062
KCET,2025,1,E022,The National Institute of Engineering(SOUTH CAMPUS),CIVIL,2AR,94852
KCET,2025,1,E022,The National Institute of Engineering(SOUTH CAMPUS),CIVIL,2BG,87992
KCET,2025,1,E022,The National Institute of Engineering(SOUTH CAMPUS),CIVIL,2BR,93378
KCET,2025,1,E022,The National Institute of Engineering(SOUTH CAMPUS),CIVIL,3AG,66407
KCET,2025,1,E022,The National Institute of Engineering(SOUTH CAMPUS),CIVIL,3BG,70626
KCET,2025,1,E022,The National Institute of Engineering(SOUTH CAMPUS),CIVIL,GM,60699
KCET,2025,1,E022,The National Institute of Engineering(SOUTH CAMPUS),CIVIL,GMK,71676
KCET,2025,1,E022,The National Institute of Engineering(SOUTH CAMPUS),CIVIL,GMR,75980
KCET,2025,1,E022,The National Institute of Engineering(SOUTH CAMPUS),CIVIL,SCG,93306
KCET,2025,1,E022,The National Institute of Engineering(SOUTH CAMPUS),CIVIL,SCR,106846
KCET,2025,1,E022,The National Institute of Engineering(SOUTH CAMPUS),CIVIL,STG,94909
KCET,2025,1,E022,The National Institute of Engineering(SOUTH CAMPUS),ENGINEERING ELECTRONICS AND,1G,12456
KCET,2025,1,E022,The National Institute of Engineering(SOUTH CAMPUS),ENGINEERING ELECTRONICS AND,2AG,11603
KCET,2025,1,E022,The National Institute of Engineering(SOUTH CAMPUS),ENGINEERING ELECTRONICS AND,2AR,15508
KCET,2025,1,E022,The National Institute of Engineering(SOUTH CAMPUS),ENGINEERING ELECTRONICS AND,2BG,21023
KCET,2025,1,E022,The National Institute of Engineering(SOUTH CAMPUS),ENGINEERING ELECTRONICS AND,3AG,8798
KCET,2025,1,E022,The National Institute of Engineering(SOUTH CAMPUS),ENGINEERING ELECTRONICS AND,3AR,11721
KCET,2025,1,E022,The National Institute of Engineering(SOUTH CAMPUS),ENGINEERING ELECTRONICS AND,3BG,8743
KCET,2025,1,E022,The National Institute of Engineering(SOUTH CAMPUS),ENGINEERING ELECTRONICS AND,GM,7057
KCET,2025,1,E022,The National Institute of Engineering(SOUTH CAMPUS),ENGINEERING ELECTRONICS AND,GMK,18118
KCET,2025,1,E022,The National Institute of Engineering(SOUTH CAMPUS),ENGINEERING ELECTRONICS AND,GMR,11577
KCET,2025,1,E022,The National Institute of Engineering(SOUTH CAMPUS),ENGINEERING ELECTRONICS AND,SCG,37101
KCET,2025,1,E022,The National Institute of Engineering(SOUTH CAMPUS),ENGINEERING ELECTRONICS AND,SCK,49995
KCET,2025,1,E022,The National Institute of Engineering(SOUTH CAMPUS),ENGINEERING ELECTRONICS AND,SCR,47770
KCET,2025,1,E022,The National Institute of Engineering(SOUTH CAMPUS),ENGINEERING ELECTRONICS AND,STG,46004
KCET,2025,1,E022,The National Institute of Engineering(SOUTH CAMPUS),COMMUNICATION ENGG MECHANICAL,1G,68284
KCET,2025,1,E022,The National Institute of Engineering(SOUTH CAMPUS),COMMUNICATION ENGG MECHANICAL,2AG,51936
KCET,2025,1,E022,The National Institute of Engineering(SOUTH CAMPUS),COMMUNICATION ENGG MECHANICAL,2AR,54075
KCET,2025,1,E022,The National Institute of Engineering(SOUTH CAMPUS),COMMUNICATION ENGG MECHANICAL,2BG,63940
KCET,2025,1,E022,The National Institute of Engineering(SOUTH CAMPUS),COMMUNICATION ENGG MECHANICAL,3AG,36526
KCET,2025,1,E022,The National Institute of Engineering(SOUTH CAMPUS),COMMUNICATION ENGG MECHANICAL,3BG,38849
KCET,2025,1,E022,The National Institute of Engineering(SOUTH CAMPUS),COMMUNICATION ENGG MECHANICAL,3BR,57348
KCET,2025,1,E022,The National Institute of Engineering(SOUTH CAMPUS),COMMUNICATION ENGG MECHANICAL,GM,30973
KCET,2025,1,E022,The National Institute of Engineering(SOUTH CAMPUS),COMMUNICATION ENGG MECHANICAL,GMK,42432
KCET,2025,1,E022,The National Institute of Engineering(SOUTH CAMPUS),COMMUNICATION ENGG MECHANICAL,GMR,53781
KCET,2025,1,E022,The National Institute of Engineering(SOUTH CAMPUS),COMMUNICATION ENGG MECHANICAL,SCG,94749
KCET,2025,1,E022,The National Institute of Engineering(SOUTH CAMPUS),COMMUNICATION ENGG MECHANICAL,SCR,113505
KCET,2025,1,E022,The National Institute of Engineering(SOUTH CAMPUS),COMMUNICATION ENGG MECHANICAL,STG,99587
KCET,2025,1,E022,The National Institute of Engineering(SOUTH CAMPUS),COMMUNICATION ENGG MECHANICAL,STK,132674
KCET,2025,1,E022,The National Institute of Engineering(SOUTH CAMPUS),COMMUNICATION ENGG MECHANICAL,STR,119745
KCET,2025,1,E023,P E S College of Engineering,CIVIL,1G,124495
KCET,2025,1,E023,P E S College of Engineering,CIVIL,2AG,132909
KCET,2025,1,E023,P E S College of Engineering,CIVIL,2AK,166626
KCET,2025,1,E023,P E S College of Engineering,CIVIL,2AR,153950
KCET,2025,1,E023,P E S College of Engineering,CIVIL,2BG,142281
KCET,2025,1,E023,P E S College of Engineering,CIVIL,3AG,117906
KCET,2025,1,E023,P E S College of Engineering,CIVIL,3BG,112607
KCET,2025,1,E023,P E S College of Engineering,CIVIL,3BR,135084
KCET,2025,1,E023,P E S College of Engineering,CIVIL,GM,102237
KCET,2025,1,E023,P E S College of Engineering,CIVIL,GMK,124664
KCET,2025,1,E023,P E S College of Engineering,CIVIL,GMR,131354
KCET,2025,1,E023,P E S College of Engineering,CIVIL,SCG,142286
KCET,2025,1,E023,P E S College of Engineering,CIVIL,SCK,165791
KCET,2025,1,E023,P E S College of Engineering,CIVIL,SCR,181282
KCET,2025,1,E023,P E S College of Engineering,CIVIL,STG,170670
KCET,2025,1,E023,P E S College of Engineering,CIVIL,STR,201115
KCET,2025,1,E023,P E S College of Engineering,ENGINEERING ELECTRICAL &,1G,49976
KCET,2025,1,E023,P E S College of Engineering,ENGINEERING ELECTRICAL &,1K,92243
KCET,2025,1,E023,P E S College of Engineering,ENGINEERING ELECTRICAL &,2AG,52918
KCET,2025,1,E023,P E S College of Engineering,ENGINEERING ELECTRICAL &,2AR,66404
KCET,2025,1,E023,P E S College of Engineering,ENGINEERING ELECTRICAL &,2BG,56707
KCET,2025,1,E023,P E S College of Engineering,ENGINEERING ELECTRICAL &,3AG,45237
KCET,2025,1,E023,P E S College of Engineering,ENGINEERING ELECTRICAL &,3BG,49967
KCET,2025,1,E023,P E S College of Engineering,ENGINEERING ELECTRICAL &,GM,44516
KCET,2025,1,E023,P E S College of Engineering,ENGINEERING ELECTRICAL &,GMK,54996
KCET,2025,1,E023,P E S College of Engineering,ENGINEERING ELECTRICAL &,GMR,54005
KCET,2025,1,E023,P E S College of Engineering,ENGINEERING ELECTRICAL &,SCG,95987
KCET,2025,1,E023,P E S College of Engineering,ENGINEERING ELECTRICAL &,SCR,113676
KCET,2025,1,E023,P E S College of Engineering,ENGINEERING ELECTRICAL &,STG,89254
KCET,2025,1,E023,P E S College of Engineering,ELECTRONICS ENGINEERING ELECTRONICS AND,1G,36755
KCET,2025,1,E023,P E S College of Engineering,ELECTRONICS ENGINEERING ELECTRONICS AND,2AG,35208
KCET,2025,1,E023,P E S College of Engineering,ELECTRONICS ENGINEERING ELECTRONICS AND,2AR,35643
KCET,2025,1,E023,P E S College of Engineering,ELECTRONICS ENGINEERING ELECTRONICS AND,2BG,55612
KCET,2025,1,E023,P E S College of Engineering,ELECTRONICS ENGINEERING ELECTRONICS AND,3AG,30319
KCET,2025,1,E023,P E S College of Engineering,ELECTRONICS ENGINEERING ELECTRONICS AND,3AR,35822
KCET,2025,1,E023,P E S College of Engineering,ELECTRONICS ENGINEERING ELECTRONICS AND,3BG,30640
KCET,2025,1,E023,P E S College of Engineering,ELECTRONICS ENGINEERING ELECTRONICS AND,3BK,34310
KCET,2025,1,E023,P E S College of Engineering,ELECTRONICS ENGINEERING ELECTRONICS AND,GM,29547
KCET,2025,1,E023,P E S College of Engineering,ELECTRONICS ENGINEERING ELECTRONICS AND,GMK,31721
KCET,2025,1,E023,P E S College of Engineering,ELECTRONICS ENGINEERING ELECTRONICS AND,GMR,32818
KCET,2025,1,E023,P E S College of Engineering,ELECTRONICS ENGINEERING ELECTRONICS AND,SCG,88531
KCET,2025,1,E023,P E S College of Engineering,ELECTRONICS ENGINEERING ELECTRONICS AND,SCR,107786
KCET,2025,1,E023,P E S College of Engineering,ELECTRONICS ENGINEERING ELECTRONICS AND,STG,61808
KCET,2025,1,E023,P E S College of Engineering,ELECTRONICS ENGINEERING ELECTRONICS AND,STR,90763
KCET,2025,1,E023,P E S College of Engineering,COMMUNICATION ENGG MECHANICAL,1G,148492
KCET,2025,1,E023,P E S College of Engineering,COMMUNICATION ENGG MECHANICAL,1R,164912
KCET,2025,1,E023,P E S College of Engineering,COMMUNICATION ENGG MECHANICAL,2AG,127036
KCET,2025,1,E023,P E S College of Engineering,COMMUNICATION ENGG MECHANICAL,2AK,135838
KCET,2025,1,E023,P E S College of Engineering,COMMUNICATION ENGG MECHANICAL,2AR,160740
KCET,2025,1,E023,P E S College of Engineering,COMMUNICATION ENGG MECHANICAL,2BG,118628
KCET,2025,1,E023,P E S College of Engineering,COMMUNICATION ENGG MECHANICAL,2BR,257509
KCET,2025,1,E023,P E S College of Engineering,COMMUNICATION ENGG MECHANICAL,3AG,95658
KCET,2025,1,E023,P E S College of Engineering,COMMUNICATION ENGG MECHANICAL,3AR,115946
KCET,2025,1,E023,P E S College of Engineering,COMMUNICATION ENGG MECHANICAL,3BG,110123
KCET,2025,1,E023,P E S College of Engineering,COMMUNICATION ENGG MECHANICAL,3BR,112243
KCET,2025,1,E023,P E S College of Engineering,COMMUNICATION ENGG MECHANICAL,GM,89263
KCET,2025,1,E023,P E S College of Engineering,COMMUNICATION ENGG MECHANICAL,GMK,90584
KCET,2025,1,E023,P E S College of Engineering,COMMUNICATION ENGG MECHANICAL,GMR,111926
KCET,2025,1,E023,P E S College of Engineering,COMMUNICATION ENGG MECHANICAL,SCG,181795
KCET,2025,1,E023,P E S College of Engineering,COMMUNICATION ENGG MECHANICAL,SCK,231132
KCET,2025,1,E023,P E S College of Engineering,COMMUNICATION ENGG MECHANICAL,SCR,195889
KCET,2025,1,E023,P E S College of Engineering,COMMUNICATION ENGG MECHANICAL,STG,182390
KCET,2025,1,E023,P E S College of Engineering,COMMUNICATION ENGG MECHANICAL,STK,240387
KCET,2025,1,E023,P E S College of Engineering,COMMUNICATION ENGG MECHANICAL,STR,182782
KCET,2025,1,E024,Malnad College of Engineering,CIVIL,1G,124725
KCET,2025,1,E024,Malnad College of Engineering,CIVIL,2AG,125638
KCET,2025,1,E024,Malnad College of Engineering,CIVIL,2AR,141125
KCET,2025,1,E024,Malnad College of Engineering,CIVIL,2BG,108505
KCET,2025,1,E024,Malnad College of Engineering,CIVIL,3AG,111762
KCET,2025,1,E024,Malnad College of Engineering,CIVIL,3AK,151183
KCET,2025,1,E024,Malnad College of Engineering,CIVIL,3BG,109577
KCET,2025,1,E024,Malnad College of Engineering,CIVIL,3BR,109688
KCET,2025,1,E024,Malnad College of Engineering,CIVIL,GM,92741
KCET,2025,1,E024,Malnad College of Engineering,CIVIL,GMK,96175
KCET,2025,1,E024,Malnad College of Engineering,CIVIL,GMR,109255
KCET,2025,1,E024,Malnad College of Engineering,CIVIL,SCG,134725
KCET,2025,1,E024,Malnad College of Engineering,CIVIL,SCR,160947
KCET,2025,1,E024,Malnad College of Engineering,CIVIL,STG,192845
KCET,2025,1,E024,Malnad College of Engineering,CIVIL,STR,214595
KCET,2025,1,E024,Malnad College of Engineering,ENGINEERING ELECTRICAL &,1G,81785
KCET,2025,1,E024,Malnad College of Engineering,ENGINEERING ELECTRICAL &,2AG,68506
KCET,2025,1,E024,Malnad College of Engineering,ENGINEERING ELECTRICAL &,2AR,74088
KCET,2025,1,E024,Malnad College of Engineering,ENGINEERING ELECTRICAL &,2BG,62871
KCET,2025,1,E024,Malnad College of Engineering,ENGINEERING ELECTRICAL &,3AG,55463
KCET,2025,1,E024,Malnad College of Engineering,ENGINEERING ELECTRICAL &,3BG,60051
KCET,2025,1,E024,Malnad College of Engineering,ENGINEERING ELECTRICAL &,3BK,63715
KCET,2025,1,E024,Malnad College of Engineering,ENGINEERING ELECTRICAL &,GM,54817
KCET,2025,1,E024,Malnad College of Engineering,ENGINEERING ELECTRICAL &,GMK,60932
KCET,2025,1,E024,Malnad College of Engineering,ENGINEERING ELECTRICAL &,GMR,65696
KCET,2025,1,E024,Malnad College of Engineering,ENGINEERING ELECTRICAL &,SCG,126379
KCET,2025,1,E024,Malnad College of Engineering,ENGINEERING ELECTRICAL &,SCR,152683
KCET,2025,1,E024,Malnad College of Engineering,ENGINEERING ELECTRICAL &,STG,124917
KCET,2025,1,E024,Malnad College of Engineering,ELECTRONICS ENGINEERING ELECTRONICS AND,1G,36772
KCET,2025,1,E024,Malnad College of Engineering,ELECTRONICS ENGINEERING ELECTRONICS AND,2AG,36684
