exam_type,year,college_code,college_name,course_code,course_name,category,total_seats,category_seats,tuition_fee,other_fee,total_fee,closing_rank_mock,closing_rank_r1,closing_rank_r2,closing_rank_r3,closing_rank_r4
COMEDK,2025,E148,"Vivekananda College of Engineering and Technology-Puttur, Dakshin Kannada",ME,Mechanical Engineering,GM,18,16,281100,20000,301100,,,,,
COMEDK,2025,E148,"Vivekananda College of Engineering and Technology-Puttur, Dakshin Kannada",ME,Mechanical Engineering,KKR,18,2,281100,20000,301100,,,,,
COMEDK,2025,E152,"ATME College of Engineering-Bannur Road, Mysuru",CD,Computer Science & Engineering (Data Science),GM,10,8,200000,20000,220000,,91055,,,
COMEDK,2025,E152,"ATME College of Engineering-Bannur Road, Mysuru",CD,Computer Science & Engineering (Data Science),KKR,10,2,200000,20000,220000,,,,,
COMEDK,2025,E152,"ATME College of Engineering-Bannur Road, Mysuru",CI,Computer Science & Engineering (Artificial & Machine Learning),GM,13,10,200000,20000,220000,87560,84726,,99165,
COMEDK,2025,E152,"ATME College of Engineering-Bannur Road, Mysuru",CI,Computer Science & Engineering (Artificial & Machine Learning),KKR,13,3,200000,20000,220000,,,,,
COMEDK,2025,E152,"ATME College of Engineering-Bannur Road, Mysuru",CS,Computer Science & Engineering,GM,14,12,200000,20000,220000,,80550,,105603,
COMEDK,2025,E152,"ATME College of Engineering-Bannur Road, Mysuru",CS,Computer Science & Engineering,KKR,14,2,200000,20000,220000,,,,,
COMEDK,2025,E152,"ATME College of Engineering-Bannur Road, Mysuru",EC,Electronics & Communication Engineering,GM,16,12,200000,20000,220000,110394,110767,,,
COMEDK,2025,E152,"ATME College of Engineering-Bannur Road, Mysuru",EC,Electronics & Communication Engineering,KKR,16,4,200000,20000,220000,,,,,
COMEDK,2025,E156,"Jyothy Institute of Technology-Tathguni, Bengaluru",AI,Artificial Intelligence & Machine Learning,GM,18,16,200000,20000,220000,109781,85311,,88766,
COMEDK,2025,E156,"Jyothy Institute of Technology-Tathguni, Bengaluru",AI,Artificial Intelligence & Machine Learning,KKR,18,2,200000,20000,220000,,,,,
COMEDK,2025,E156,"Jyothy Institute of Technology-Tathguni, Bengaluru",CS,Computer Science & Engineering,GM,54,49,200000,20000,220000,,102735,,109278,61663
COMEDK,2025,E156,"Jyothy Institute of Technology-Tathguni, Bengaluru",CS,Computer Science & Engineering,KKR,54,5,200000,20000,220000,,,,,
COMEDK,2025,E156,"Jyothy Institute of Technology-Tathguni, Bengaluru",CV,Civil Engineering,GM,9,8,90000,20000,110000,,,,,
COMEDK,2025,E156,"Jyothy Institute of Technology-Tathguni, Bengaluru",CV,Civil Engineering,KKR,9,1,90000,20000,110000,,,,,
COMEDK,2025,E156,"Jyothy Institute of Technology-Tathguni, Bengaluru",EC,Electronics & Communication Engineering,GM,36,33,200000,20000,220000,76473,110537,,,
COMEDK,2025,E156,"Jyothy Institute of Technology-Tathguni, Bengaluru",EC,Electronics & Communication Engineering,KKR,36,3,200000,20000,220000,,,,,
COMEDK,2025,E156,"Jyothy Institute of Technology-Tathguni, Bengaluru",IS,Information Science & Engineering,GM,18,16,200000,20000,220000,75337,109278,,,
COMEDK,2025,E156,"Jyothy Institute of Technology-Tathguni, Bengaluru",IS,Information Science & Engineering,KKR,18,2,200000,20000,220000,,,,,
COMEDK,2025,E156,"Jyothy Institute of Technology-Tathguni, Bengaluru",ME,Mechanical Engineering,GM,9,8,90000,20000,110000,,104180,,,
COMEDK,2025,E156,"Jyothy Institute of Technology-Tathguni, Bengaluru",ME,Mechanical Engineering,KKR,9,1,90000,20000,110000,,,,,
COMEDK,2025,E158,"Shetty Institute of Technology - Gulbarga Shahabad Road, Kalaburagi",AI,Artificial Intelligence & Machine Learning,GM,18,5,150000,10000,160000,,,,,
COMEDK,2025,E158,"Shetty Institute of Technology - Gulbarga Shahabad Road, Kalaburagi",AI,Artificial Intelligence & Machine Learning,KKR,18,13,150000,10000,160000,,,,,
COMEDK,2025,E158,"Shetty Institute of Technology - Gulbarga Shahabad Road, Kalaburagi",CS,Computer Science & Engineering,GM,27,7,160000,10000,170000,,44706,,,
COMEDK,2025,E158,"Shetty Institute of Technology - Gulbarga Shahabad Road, Kalaburagi",CS,Computer Science & Engineering,KKR,27,20,160000,10000,170000,,,,,
COMEDK,2025,E158,"Shetty Institute of Technology - Gulbarga Shahabad Road, Kalaburagi",CV,Civil Engineering,GM,9,2,60000,10000,70000,8078,8078,,,
COMEDK,2025,E158,"Shetty Institute of Technology - Gulbarga Shahabad Road, Kalaburagi",CV,Civil Engineering,KKR,9,7,60000,10000,70000,,,,,
COMEDK,2025,E158,"Shetty Institute of Technology - Gulbarga Shahabad Road, Kalaburagi",EC,Electronics & Communication Engineering,GM,18,5,100000,10000,110000,,,,,
COMEDK,2025,E158,"Shetty Institute of Technology - Gulbarga Shahabad Road, Kalaburagi",EC,Electronics & Communication Engineering,KKR,18,13,100000,10000,110000,,,,,
COMEDK,2025,E158,"Shetty Institute of Technology - Gulbarga Shahabad Road, Kalaburagi",EE,Electrical & Electronics Engineering,GM,18,5,100000,10000,110000,,,,,
COMEDK,2025,E158,"Shetty Institute of Technology - Gulbarga Shahabad Road, Kalaburagi",EE,Electrical & Electronics Engineering,KKR,18,13,100000,10000,110000,,,,,
COMEDK,2025,E159,"Lingaraj Appa Engineering-Gornalli, Bidar",AI,Artificial Intelligence & Machine Learning,GM,18,5,150000,10000,160000,,,,,
COMEDK,2025,E159,"Lingaraj Appa Engineering-Gornalli, Bidar",AI,Artificial Intelligence & Machine Learning,KKR,18,13,150000,10000,160000,,,,,
COMEDK,2025,E159,"Lingaraj Appa Engineering-Gornalli, Bidar",CS,Computer Science & Engineering,GM,36,10,150000,10000,160000,,,,,
COMEDK,2025,E159,"Lingaraj Appa Engineering-Gornalli, Bidar",CS,Computer Science & Engineering,KKR,36,26,150000,10000,160000,,,,,
COMEDK,2025,E159,"Lingaraj Appa Engineering-Gornalli, Bidar",CV,Civil Engineering,GM,9,2,150000,10000,160000,,,,,
COMEDK,2025,E159,"Lingaraj Appa Engineering-Gornalli, Bidar",CV,Civil Engineering,KKR,9,7,150000,10000,160000,,,,,
COMEDK,2025,E159,"Lingaraj Appa Engineering-Gornalli, Bidar",EC,Electronics & Communication Engineering,GM,18,5,150000,10000,160000,,,,,
COMEDK,2025,E159,"Lingaraj Appa Engineering-Gornalli, Bidar",EC,Electronics & Communication Engineering,KKR,18,13,150000,10000,160000,,,,,
COMEDK,2025,E159,"Lingaraj Appa Engineering-Gornalli, Bidar",EE,Electrical & Electronics Engineering,GM,18,5,150000,10000,160000,,,,,
COMEDK,2025,E159,"Lingaraj Appa Engineering-Gornalli, Bidar",EE,Electrical & Electronics Engineering,KKR,18,13,150000,10000,160000,,,,,
COMEDK,2025,E159,"Lingaraj Appa Engineering-Gornalli, Bidar",ME,Mechanical Engineering,GM,9,2,150000,10000,160000,,,,,
COMEDK,2025,E159,"Lingaraj Appa Engineering-Gornalli, Bidar",ME,Mechanical Engineering,KKR,9,7,150000,10000,160000,,,,,
COMEDK,2025,E161,"Cambridge Institute of Technology North Campus-Kundana, Bengaluru",CD,Computer Science & Engineering (Data Science),GM,9,8,281100,20000,301100,,49079,,105165,
COMEDK,2025,E161,"Cambridge Institute of Technology North Campus-Kundana, Bengaluru",CD,Computer Science & Engineering (Data Science),KKR,9,1,281100,20000,301100,,,,,
COMEDK,2025,E161,"Cambridge Institute of Technology North Campus-Kundana, Bengaluru",CI,Computer Science & Engineering (Artificial & Machine Learning),GM,36,33,281100,20000,301100,60538,54595,,105955,78588
COMEDK,2025,E161,"Cambridge Institute of Technology North Campus-Kundana, Bengaluru",CI,Computer Science & Engineering (Artificial & Machine Learning),KKR,36,3,281100,20000,301100,,,,,
COMEDK,2025,E161,"Cambridge Institute of Technology North Campus-Kundana, Bengaluru",CS,Computer Science & Engineering,GM,30,27,281100,20000,301100,,50482,,104072,77553
COMEDK,2025,E161,"Cambridge Institute of Technology North Campus-Kundana, Bengaluru",CS,Computer Science & Engineering,KKR,30,3,281100,20000,301100,,77003,,,
COMEDK,2025,E161,"Cambridge Institute of Technology North Campus-Kundana, Bengaluru",CY,Computer Science & Engineering (Cyber Security),GM,7,6,281100,20000,301100,41240,39694,,100037,
COMEDK,2025,E161,"Cambridge Institute of Technology North Campus-Kundana, Bengaluru",CY,Computer Science & Engineering (Cyber Security),KKR,7,1,281100,20000,301100,,,,,
COMEDK,2025,E161,"Cambridge Institute of Technology North Campus-Kundana, Bengaluru",EC,Electronics & Communication Engineering,GM,12,11,281100,20000,301100,76881,68675,,,
COMEDK,2025,E161,"Cambridge Institute of Technology North Campus-Kundana, Bengaluru",EC,Electronics & Communication Engineering,KKR,12,1,281100,20000,301100,,,,,
COMEDK,2025,E161,"Cambridge Institute of Technology North Campus-Kundana, Bengaluru",ME,Mechanical Engineering,GM,9,8,281100,20000,301100,83118,102448,,21531,
COMEDK,2025,E161,"Cambridge Institute of Technology North Campus-Kundana, Bengaluru",ME,Mechanical Engineering,KKR,9,1,281100,20000,301100,,,,,
COMEDK,2025,E164,"Reva University-Yelahanka, Bengaluru",AD,Artificial Intelligence & Data Science,GM,10,8,550000,550000,,,17685,,34295,61900
COMEDK,2025,E164,"Reva University-Yelahanka, Bengaluru",AD,Artificial Intelligence & Data Science,KKR,10,2,550000,550000,,,54374,,,
COMEDK,2025,E164,"Reva University-Yelahanka, Bengaluru",AG,Agricultural Engineering,GM,5,4,150000,150000,,59408,40611,,71914,
COMEDK,2025,E164,"Reva University-Yelahanka, Bengaluru",AG,Agricultural Engineering,KKR,5,1,150000,150000,,86205,86205,,,
COMEDK,2025,E164,"Reva University-Yelahanka, Bengaluru",CI,Computer Science & Engineering (Artificial & Machine Learning),GM,5,4,600000,600000,,12812,12812,,27585,44001
COMEDK,2025,E164,"Reva University-Yelahanka, Bengaluru",CI,Computer Science & Engineering (Artificial & Machine Learning),KKR,5,1,600000,600000,,57158,37055,,,
COMEDK,2025,E164,"Reva University-Yelahanka, Bengaluru",CIT,Computer Science & Information Technology,GM,20,17,325000,325000,,25808,22561,,39983,71315
COMEDK,2025,E164,"Reva University-Yelahanka, Bengaluru",CIT,Computer Science & Information Technology,KKR,20,3,325000,325000,,76449,68314,110659,,
COMEDK,2025,E164,"Reva University-Yelahanka, Bengaluru",CV,Civil Engineering,GM,10,8,150000,150000,,64179,60896,,102529,52607
COMEDK,2025,E164,"Reva University-Yelahanka, Bengaluru",CV,Civil Engineering,KKR,10,2,150000,150000,,108551,108551,,,
COMEDK,2025,E164,"Reva University-Yelahanka, Bengaluru",EC,Electronics & Communication Engineering,GM,20,17,325000,325000,,30251,27846,,48305,100240
COMEDK,2025,E164,"Reva University-Yelahanka, Bengaluru",EC,Electronics & Communication Engineering,KKR,20,3,325000,325000,,77801,71058,93265,,
COMEDK,2025,E164,"Reva University-Yelahanka, Bengaluru",IC,Computer Science & Engineering (IOT & Cyber Including Block Chain Technology),GM,10,8,450000,450000,,22463,19886,,42714,93248
COMEDK,2025,E164,"Reva University-Yelahanka, Bengaluru",IC,Computer Science & Engineering (IOT & Cyber Including Block Chain Technology),KKR,10,2,450000,450000,,100736,74067,100736,,
COMEDK,2025,E164,"Reva University-Yelahanka, Bengaluru",IS,Information Science & Engineering,GM,20,17,325000,325000,,29352,26639,,44161,81333
COMEDK,2025,E164,"Reva University-Yelahanka, Bengaluru",IS,Information Science & Engineering,KKR,20,3,325000,325000,,85319,69883,,,
COMEDK,2025,E165,"Alliance College of Engineering and Design. Alliance University-Anekal, Bengaluru",AS,Aerospace Engineering,GM,5,4,281100,20000,301100,25302,20810,,94827,75474
COMEDK,2025,E165,"Alliance College of Engineering and Design. Alliance University-Anekal, Bengaluru",AS,Aerospace Engineering,KKR,5,1,281100,20000,301100,,39198,,,
COMEDK,2025,E165,"Alliance College of Engineering and Design. Alliance University-Anekal, Bengaluru",BT,Biotechnology,GM,2,1,186111,20000,206111,33867,44556,,104355,104073
COMEDK,2025,E165,"Alliance College of Engineering and Design. Alliance University-Anekal, Bengaluru",BT,Biotechnology,KKR,2,1,186111,20000,206111,,,,,
COMEDK,2025,E165,"Alliance College of Engineering and Design. Alliance University-Anekal, Bengaluru",CO,Computer Science & Engineering (IOT),GM,10,9,281100,20000,301100,30059,24481,,80186,48973
COMEDK,2025,E165,"Alliance College of Engineering and Design. Alliance University-Anekal, Bengaluru",CO,Computer Science & Engineering (IOT),KKR,10,1,281100,20000,301100,75713,75713,,,
COMEDK,2025,E165,"Alliance College of Engineering and Design. Alliance University-Anekal, Bengaluru",CS,Computer Science & Engineering,GM,10,9,281100,20000,301100,,14814,,42800,110415
COMEDK,2025,E165,"Alliance College of Engineering and Design. Alliance University-Anekal, Bengaluru",CS,Computer Science & Engineering,KKR,10,1,281100,20000,301100,,58887,,,
COMEDK,2025,E165,"Alliance College of Engineering and Design. Alliance University-Anekal, Bengaluru",CSB,Computer Science & Engineering (Block Chain),GM,10,9,281100,20000,301100,,29582,,109154,
COMEDK,2025,E165,"Alliance College of Engineering and Design. Alliance University-Anekal, Bengaluru",CSB,Computer Science & Engineering (Block Chain),KKR,10,1,281100,20000,301100,,87941,,,
COMEDK,2025,E165,"Alliance College of Engineering and Design. Alliance University-Anekal, Bengaluru",CSD,Computer Science & Technology (Devops),GM,10,9,281100,20000,301100,32176,29748,,86640,
COMEDK,2025,E165,"Alliance College of Engineering and Design. Alliance University-Anekal, Bengaluru",CSD,Computer Science & Technology (Devops),KKR,10,1,281100,20000,301100,,63261,,,
COMEDK,2025,E165,"Alliance College of Engineering and Design. Alliance University-Anekal, Bengaluru",CV,Civil Engineering,GM,10,9,186111,20000,206111,96035,106343,,,
COMEDK,2025,E165,"Alliance College of Engineering and Design. Alliance University-Anekal, Bengaluru",CV,Civil Engineering,KKR,10,1,186111,20000,206111,,,,,
COMEDK,2025,E165,"Alliance College of Engineering and Design. Alliance University-Anekal, Bengaluru",CY,Computer Science & Engineering (Cyber Security),GM,10,9,281100,20000,301100,24192,21685,,60538,106533
COMEDK,2025,E165,"Alliance College of Engineering and Design. Alliance University-Anekal, Bengaluru",CY,Computer Science & Engineering (Cyber Security),KKR,10,1,281100,20000,301100,27795,27795,,,
COMEDK,2025,E165,"Alliance College of Engineering and Design. Alliance University-Anekal, Bengaluru",EC,Electronics & Communication Engineering,GM,15,13,281100,20000,301100,35890,34115,,110448,85976
COMEDK,2025,E165,"Alliance College of Engineering and Design. Alliance University-Anekal, Bengaluru",EC,Electronics & Communication Engineering,KKR,15,2,281100,20000,301100,,77801,,,
COMEDK,2025,E165,"Alliance College of Engineering and Design. Alliance University-Anekal, Bengaluru",EE,Electrical & Electronics Engineering,GM,10,9,186111,20000,206111,,60171,,61682,
COMEDK,2025,E165,"Alliance College of Engineering and Design. Alliance University-Anekal, Bengaluru",EE,Electrical & Electronics Engineering,KKR,10,1,186111,20000,206111,,96249,,,
COMEDK,2025,E165,"Alliance College of Engineering and Design. Alliance University-Anekal, Bengaluru",IAR,Information Technology (Augmented Reality and Virtual Reality (AR / VR),GM,15,13,281100,20000,301100,54573,44764,,67223,
COMEDK,2025,E165,"Alliance College of Engineering and Design. Alliance University-Anekal, Bengaluru",IAR,Information Technology (Augmented Reality and Virtual Reality (AR / VR),KKR,15,2,281100,20000,301100,,,,,
COMEDK,2025,E165,"Alliance College of Engineering and Design. Alliance University-Anekal, Bengaluru",IDA,Information Technology (Data Analytics),GM,15,13,281100,20000,301100,42469,42469,,109750,
COMEDK,2025,E165,"Alliance College of Engineering and Design. Alliance University-Anekal, Bengaluru",IDA,Information Technology (Data Analytics),KKR,15,2,281100,20000,301100,,,,,
COMEDK,2025,E165,"Alliance College of Engineering and Design. Alliance University-Anekal, Bengaluru",INT,Information Technology,GM,5,4,281100,20000,301100,33036,29507,,71584,75155
COMEDK,2025,E165,"Alliance College of Engineering and Design. Alliance University-Anekal, Bengaluru",INT,Information Technology,KKR,5,1,281100,20000,301100,90885,94377,,,
COMEDK,2025,E165,"Alliance College of Engineering and Design. Alliance University-Anekal, Bengaluru",ME,Mechanical Engineering,GM,10,9,186111,20000,206111,96855,63705,,88403,
COMEDK,2025,E165,"Alliance College of Engineering and Design. Alliance University-Anekal, Bengaluru",ME,Mechanical Engineering,KKR,10,1,186111,20000,206111,,,,,
COMEDK,2025,E171,"GITAM Deemed to be University-Dodaballapur taluk, Bengaluru",CCA,Civil Engineering with Computer Application,GM,15,13,141875,141875,,91982,92790,,,
COMEDK,2025,E171,"GITAM Deemed to be University-Dodaballapur taluk, Bengaluru",CCA,Civil Engineering with Computer Application,KKR,15,2,141875,141875,,,,,,
COMEDK,2025,E171,"GITAM Deemed to be University-Dodaballapur taluk, Bengaluru",CD,Computer Science & Engineering (Data Science),GM,5,4,355550,355550,,,10733,,24435,53533
COMEDK,2025,E171,"GITAM Deemed to be University-Dodaballapur taluk, Bengaluru",CD,Computer Science & Engineering (Data Science),KKR,5,1,355550,355550,,,107333,,,
COMEDK,2025,E171,"GITAM Deemed to be University-Dodaballapur taluk, Bengaluru",CI,Computer Science & Engineering (Artificial & Machine Learning),GM,2,1,355550,355550,,6792,5466,,21709,38125
COMEDK,2025,E171,"GITAM Deemed to be University-Dodaballapur taluk, Bengaluru",CI,Computer Science & Engineering (Artificial & Machine Learning),KKR,2,1,355550,355550,,71243,64349,,,
COMEDK,2025,E171,"GITAM Deemed to be University-Dodaballapur taluk, Bengaluru",CS,Computer Science & Engineering,GM,5,4,355550,355550,,,6315,,20658,32484
COMEDK,2025,E171,"GITAM Deemed to be University-Dodaballapur taluk, Bengaluru",CS,Computer Science & Engineering,KKR,5,1,355550,355550,,,56222,58837,,
COMEDK,2025,E171,"GITAM Deemed to be University-Dodaballapur taluk, Bengaluru",CY,Computer Science & Engineering (Cyber Security),GM,2,1,355550,355550,,13500,10410,,24121,56380
COMEDK,2025,E171,"GITAM Deemed to be University-Dodaballapur taluk, Bengaluru",CY,Computer Science & Engineering (Cyber Security),KKR,2,1,355550,355550,,81199,81199,,,
COMEDK,2025,E171,"GITAM Deemed to be University-Dodaballapur taluk, Bengaluru",EC,Electronics & Communication Engineering,GM,5,4,221875,221875,,18609,17050,,37265,75265
COMEDK,2025,E171,"GITAM Deemed to be University-Dodaballapur taluk, Bengaluru",EC,Electronics & Communication Engineering,KKR,5,1,221875,221875,,,99036,,,
COMEDK,2025,E171,"GITAM Deemed to be University-Dodaballapur taluk, Bengaluru",ECE,Electrical & Computer Engineering,GM,15,13,141875,141875,,41224,32926,,99933,99933
COMEDK,2025,E171,"GITAM Deemed to be University-Dodaballapur taluk, Bengaluru",ECE,Electrical & Computer Engineering,KKR,15,2,141875,141875,,,107980,,,
COMEDK,2025,E171,"GITAM Deemed to be University-Dodaballapur taluk, Bengaluru",ME,Mechanical Engineering,GM,15,13,141875,141875,,107616,95156,,95156,
